timepoint,animal_ID,colony,pitch,zero_crossings,duration,entropy_variance,mean_entropy,maximum_entropy,broadband,voiced_perc,bandwidth,n_peaks
19,5919,lannister,2265.821311273777,0.3191526658207007,0.11363567649281932,0.00040286548093534095,0.012899492603065844,0.060862720202454736,0.10265934539190352,0.6832706308516686,2198.0191458345803,3.59080720814049
21,5919,lannister,2536.07724818916,0.2581456326022547,0.1357369614512471,0.0001892858981357802,0.011496738550747591,0.051380578332526745,0.09902153991099759,0.5594297403113278,2006.985640327182,4.8042554946158695
23,5919,lannister,2173.3709960040264,0.32278238106945845,0.1115314843886272,0.0002001503712636552,0.011719285939553062,0.055220398619704444,0.07171796690968427,0.5695032066940376,2259.7237902278985,3.3359414404501475
25,5919,lannister,2300.0328806351554,0.34542773934561594,0.1380221718316956,0.00016025952581472146,0.008794546150046005,0.05358923479418123,0.15431683405685506,0.6782352761766677,2137.239302043278,2.986237179195156
27,5919,lannister,2566.8427702530253,0.3031225254775009,0.12957704821058852,9.531974813226027e-05,0.006357014767686096,0.03520226404318092,0.061400341791460596,0.6131593507136015,1965.072624512398,3.160691735570699
34,5919,lannister,3277.087119149772,0.32303291236224585,0.16411515330769985,1.5365447790841993e-05,0.0019371270516336607,0.017640424025376012,0.0058403634003893565,0.8264188317933,1692.0713659702315,2.0044942606333422
36,5919,lannister,3366.1192399951015,0.31806870777688584,0.16753023431594857,3.657884401846503e-05,0.006339277180436101,0.02099194114800637,0.05654661869303632,0.6152110808419361,1661.9405411818177,4.444931667608168
49,5919,lannister,3031.2329734391215,0.3024155562586131,0.18641723356009063,8.550394633670192e-05,0.0035236098630451623,0.034852374231794686,0.05393706714844926,0.6069735650851678,1738.6865659642772,2.9427614747215047
54,5919,lannister,3429.2523093373857,0.3210088650572174,0.19665759637188204,0.00010817169306040031,0.0039824700465895995,0.03415881540072464,0.0014285714285714201,0.7030735706766132,1628.576793693962,2.5650827428194236
74,5919,lannister,3442.498645875419,0.32143502828143444,0.21343159486016627,8.373030119045859e-05,0.0059447707463799,0.03278162869362647,0.06473676427092574,0.6285835488358135,1554.523597470852,3.747591787881006
1,5919,lannister,456.9787127135347,0.2984679331121671,0.18169312169312166,0.0006405643742762333,0.05044715559719914,0.1565777804383651,1.0,0.07276995305164317,2124.5342950975773,9.919366734902185
11,5915,lannister,2421.3219523120806,0.275048974434275,0.13052532123960692,0.00021170563414009666,0.014808593400725724,0.05712905997315063,0.5856700234701625,0.3529354575406356,1840.6602419757437,5.581790510809195
19,5915,lannister,2910.1037342391896,0.27677311148014283,0.10250669964955673,2.0578567086740673e-05,0.0041506255902832,0.020211479362605353,0.042773123941955093,0.544522391398313,1632.12572917781,4.4743660476128015
21,5915,lannister,2770.4044413136567,0.2672451322665894,0.07774376417233554,6.473275266764963e-05,0.004239060881630584,0.02426565414138949,0.0,0.46505190708089256,1305.7424534846352,5.1851899110957085
23,5915,lannister,2772.839728222034,0.25568766790003944,0.0950521541950113,1.2578812680246065e-05,0.0037106684828136505,0.01426926049603292,0.00714285714285714,0.4824661985268791,1658.3434996503354,4.3970835002778355
25,5915,lannister,3217.6416749138425,0.270451808817926,0.10842781557067266,5.120026086275217e-05,0.010379684462672498,0.023399485692554418,0.05827712476648645,0.32708524211883677,1617.9830601856975,7.094531279309951
27,5915,lannister,3090.2009581655825,0.29129614065465165,0.12978159684926602,2.9593520965816367e-05,0.004373550411825995,0.019694071864374146,0.05589617306100213,0.6438992991843989,1837.7162133770846,3.8720248960306303
34,5915,lannister,3330.134978915022,0.30542409508257357,0.11630763416477698,1.89687378458472e-05,0.002741009047873158,0.015340522765410392,0.025603502188868033,0.6630335846643108,1439.2894041505906,3.8925080033201596
36,5915,lannister,3474.0531511295158,0.3179462215931643,0.10795918367346932,2.59973510095737e-05,0.002838630129417735,0.018605066196452004,0.04113175675675675,0.763922647780825,1724.3880229958745,2.813226772652604
43,5915,lannister,3539.717271598811,0.3319388285592983,0.12732220160791582,4.463350323314838e-05,0.0025029303920755734,0.019238323547915426,0.0075757575757575725,0.7249405868321305,1332.1035906554077,2.9688387967665872
63,5915,lannister,3615.4984303650604,0.3268776572273958,0.14531309959881383,2.958616142775785e-05,0.0021748553274816697,0.01605991347489623,0.00997150997150997,0.7230441319503763,1120.655356454714,2.4237891430081593
15,5913,lannister,3283.4869158212846,0.3456222380937935,0.07173091458805737,4.963968092925441e-05,0.009384919139182617,0.027214502602716115,0.27678571428571425,0.681901683087028,1548.9705148432502,3.3524014778325117
19,5913,lannister,2769.431174406977,0.27817398608714994,0.11266817838246405,4.422989295101529e-05,0.006637297284256717,0.02643913477135508,0.22953388170779476,0.38748037334993857,1470.7110151836732,5.661532374575853
25,5913,lannister,2766.672588120744,0.2860255195069354,0.1035719684699276,0.0002708388646794939,0.01907586807973169,0.06284257714854859,0.2912569065567648,0.3489572969598201,1978.0041042837013,5.788198686051497
34,5913,lannister,3664.1352095478474,0.33717316543668563,0.16060900550696466,2.8332993173374816e-05,0.0037986944662577143,0.021918726972641415,0.014705882352941171,0.874783116806233,1726.5762181787068,2.667885274243179
36,5913,lannister,3360.6738348942495,0.3081736520772487,0.12334157905586472,9.402830007438446e-05,0.007371696624259446,0.029059789067161744,0.10135092777657441,0.7437947894829655,1834.4980547280627,3.5019385351404733
54,5913,lannister,3853.465043569875,0.3256919853406666,0.21716553287981863,9.628606246594593e-05,0.013128649901682282,0.04135041239447262,0.2844803482964375,0.42136118388074567,1666.37909540861,6.645037845410262
63,5913,lannister,3567.4788161604733,0.2981973040562652,0.19689548546691402,0.00031410910809827786,0.015656052112072452,0.05444237139185939,0.15865644393966022,0.37476549034767576,1746.7248980375043,6.285966633616846
74,5913,lannister,3719.087370152006,0.3163714202902864,0.20265630061548426,3.4915565476108986e-05,0.0038564140635080285,0.02489113444046383,0.08609072087332957,0.717516122597799,1471.7142992106799,2.846058910276258
19,5917,lannister,2183.1729197890654,0.22915611553857815,0.08387051372273044,9.348816029958118e-05,0.004103809513909203,0.028109229673963704,0.014460511679644048,0.8430269591228368,1916.7060319698578,2.2652344953077943
23,5917,lannister,2384.2432700284294,0.24602378325100369,0.09070143613000752,6.388400636227552e-05,0.005784407613177164,0.028741137674625012,0.03165156711280084,0.5558984015089178,1541.7302928204667,3.8418474603259054
25,5917,lannister,2529.1974197640925,0.2619033316183444,0.12921350996538963,0.00017829049767466488,0.011471932082025349,0.044886125031363334,0.33048684500322256,0.35111840642558995,1619.0734547154912,5.404525860663944
27,5917,lannister,2844.2319074531265,0.26862303437299234,0.13813051146384472,6.648450589348904e-05,0.0067743179246619635,0.02770662968695598,0.09651265692317199,0.4450277106466739,1549.7054993314584,5.2394326279379975
34,5917,lannister,2861.220889262487,0.2683116867567851,0.15637944066515488,0.00012136155967926704,0.007089955934397624,0.026938249294980635,0.08536154962123002,0.4433895614829213,1506.0318649131375,5.159603076116882
36,5917,lannister,3147.111173936923,0.29044917419729577,0.12129600558171982,0.00011872876161984093,0.0050660417614165395,0.02523670232548004,0.0,0.6864172442869366,1472.6030365568456,3.6318652550831163
43,5917,lannister,2574.6278459557398,0.2843832384467348,0.13515306122448975,0.00010149755574282115,0.008454382866634875,0.03182969712571705,0.052805800756620426,0.5894181088014115,1340.2862581787392,4.292533211677149
54,5917,lannister,3303.842355770389,0.28342805570668594,0.15753287981859404,6.119319069280455e-05,0.00371932501183736,0.033177298214589854,0.00902031063321385,0.6609368411825718,1520.5886513085193,3.8782806302559627
63,5917,lannister,2876.5087978497,0.2743599785583375,0.196636432350718,2.2617399629883812e-05,0.00308880696124155,0.018120472647571117,0.0,0.5214214800525732,1468.892686252104,4.586656446433413
74,5917,lannister,3045.5747544272863,0.34056042025454736,0.1027705627705627,0.0195924200512653,0.07434920056177191,0.2122191034471802,0.0,0.24511440940012372,1250.445560405705,2.6051168311267343
19,5918,lannister,3830.0407976248434,0.3504989842431869,0.1362279404515429,6.0752129836280525e-05,0.00359468560006333,0.022955285854020416,0.03160599109921575,0.6389398933509792,1334.4148332074237,3.31482945118174
21,5918,lannister,2637.455496905255,0.26798070089315484,0.12175574991901514,0.00019832909480781304,0.005396653244124502,0.03533137771645433,0.002629469296135957,0.7352182456886877,1396.303022498691,2.9919354314342477
23,5918,lannister,3965.0263472575807,0.3489822243992945,0.11498542274052477,0.00019254294430670992,0.008188619602869185,0.035504903105839467,0.0,0.5956115552152471,1551.1158896039635,3.9795467138598752
27,5918,lannister,3557.5862547068,0.33093979575588073,0.10295918367346937,2.1769280380611267e-05,0.001975741304594425,0.01667968903511616,0.0,0.8731704720318436,1333.0315129168005,2.11457682110525
43,5918,lannister,3220.858260657285,0.3139090235361864,0.11158982111363058,0.0006901168688502158,0.012989983424832145,0.05088179059065805,0.0,0.4611703217872514,1320.6576165288473,5.562208401447064
63,5918,lannister,3208.7374933794244,0.3579441469823547,0.09664399092970517,0.00023858772661958458,0.015029996539147668,0.04330784516845407,0.0,0.5351065971960028,1432.278836852569,3.804777753478954
74,5918,lannister,3442.7976398239844,0.34945292545420287,0.16539304610733177,0.018568962591727384,0.08688208299225013,0.2769177928399143,0.0,0.20974171624041316,836.5366991896921,1.7032386666294306
1,5918,lannister,1780.363431219558,0.32161620384862544,0.12348728965270317,0.0006321007617607424,0.023373124540652535,0.09245937051740324,0.4824873293010615,0.14659373147793076,1848.8179283420423,7.256449784267198
19,na,lannister,3431.6152549886933,0.29734331387250035,0.08346371882086162,0.00010236938926888563,0.00472529378928775,0.03146923859726751,0.2686596513605442,0.45326957411317015,1369.1894684755714,5.2241057989287665
21,na,lannister,3282.71948889603,0.30141675785292665,0.13135730482669256,0.00010197134929368651,0.004553134515428186,0.02581034196543423,0.06932773109243696,0.7301880700600653,1473.5974036985692,3.725506093910432
23,na,lannister,3412.274231568813,0.3107978937488565,0.13258207630878435,0.0003050346328325182,0.014916515841091329,0.05503638497738287,0.5163114485091604,0.3978295433785567,1779.5942523111257,4.595650910032523
34,na,lannister,3704.7914085820144,0.3268808807791911,0.12607407407407403,8.677257441553464e-06,0.0012548624698471,0.01281284084672738,0.010950080515297899,0.806194091398891,1239.8326648221832,2.548402133689444
36,na,lannister,3488.9745943909843,0.33818059318016386,0.09901738473167042,4.766008420553105e-05,0.00272002168268415,0.02110297958091968,0.037037037037037035,0.7560665314288503,1127.536096670953,1.9680016172769799
43,na,lannister,3239.7505467165006,0.29655790724576764,0.1069614512471655,2.6639205274893638e-05,0.0014682899390843502,0.01744225170501725,0.0,0.9468275598610963,1433.1428924990444,1.7191767046187776
49,na,lannister,3915.206233540336,0.35348098620808005,0.14374149659863944,4.6836418260345856e-05,0.00325097948197216,0.02288107332215186,0.0,0.7968874530814383,1511.1630001979242,1.739658860066805
63,na,lannister,3311.453792772915,0.3623923439808438,0.15591080876795158,0.0001912075470863669,0.02931337429172785,0.05701344852673914,0.0,0.44874939874939873,1734.0777074056539,4.996118927368927
74,na,lannister,4120.130278096479,0.3634957037610579,0.18550148264433977,2.777348450194919e-05,0.0020957600464904,0.016364643523950447,0.006531496672341731,0.8190677288632933,1247.4704600079044,1.937651432738541
19,5920,lannister,2013.2067847877322,0.24320010428039357,0.1287933268545513,6.443883339423906e-05,0.0036825226182891396,0.02317271824257245,0.005847983317495511,0.7535996079559281,1380.7428973973772,3.093966403500257
21,5920,lannister,3172.898938312508,0.3488815564629944,0.1324727751182777,0.00018806295214388052,0.006855561956853707,0.038367028931500555,0.021151088280717906,0.7105725704262165,1683.0029934852184,2.696339218721145
23,5920,lannister,2680.012705207848,0.2593945524730195,0.11926429831191732,0.00014240200476646286,0.009326663637535466,0.03240899745987638,0.2514620626467539,0.4416153384262329,1728.8918196162688,4.5912427651086
25,5920,lannister,2739.4868667412143,0.27615760537778367,0.11958900226757364,7.193003721207779e-05,0.009139522539346075,0.028480324056011225,0.08631910347335878,0.5414567036825852,1981.007442902766,3.730499466551014
34,5920,lannister,3380.9679682466963,0.3052363145661947,0.15028411364545816,1.3450344357065988e-05,0.0028882263952385123,0.012936252142749478,0.11368964497834465,0.6923265585409949,1501.3031226587239,3.819197144153704
43,5920,lannister,3368.464049314127,0.28185644363568274,0.15780612244897957,4.196509374662754e-06,0.0013517030161326001,0.008896474584931376,0.004464285714285712,0.46234484756317584,1300.0458335514745,4.949074869408452
74,5920,lannister,3667.4132819946635,0.3226555870148052,0.11738705738705736,0.0003078177873802765,0.005709389145809953,0.026382127250662628,0.05459649510190194,0.7839096386465282,1468.9462480560467,2.570703008477607
19,5914,lannister,2482.2163652743884,0.25587648584471206,0.17308893927941543,0.00018894296101858133,0.005162797224056655,0.031806163788851066,0.05606217146679604,0.8309580588952974,1343.6206759011573,2.630975819323645
23,5914,lannister,3419.7481091412938,0.34055381830165143,0.07434807256235826,0.00011516655453912766,0.01029551589309229,0.03474373690143057,0.022147495361781063,0.5488136047372065,1783.2874203957917,2.8950706738884806
25,5914,lannister,2652.523681095818,0.2988998704135063,0.12015254586683155,0.00016945986767886737,0.011213165512241127,0.042108888555116804,0.0862449842843314,0.48131935514879354,1938.9859294037626,3.843617024518405
27,5914,lannister,2918.174486588075,0.29453304518047824,0.14151975683890575,6.810383390801647e-05,0.006129621066045017,0.02705125231692785,0.07536300888773699,0.5135469184295723,1747.3152980857694,3.8724030667355556
36,5914,lannister,3241.0919355441774,0.29994806303883836,0.14623982926503928,8.014957340724324e-05,0.007784470041665724,0.02565475514745177,0.08029350150433709,0.4605546401755789,1735.3859124112519,5.23462911157739
43,5914,lannister,3233.6989613898522,0.3143275273768829,0.13878375592661307,4.829781862647681e-05,0.0054745679229079545,0.025710713573856566,0.07218265763186042,0.5094433674300619,1586.010362469073,4.113641010498695
49,5914,lannister,3250.643321777883,0.3167860730483579,0.1771529352481733,3.0318217468827275e-05,0.0035239878621894337,0.021065871987347398,0.12820086293763458,0.5981270487712718,1666.4701785050156,2.3353900234251164
63,5914,lannister,3297.7109259323042,0.29854605845419174,0.201609977324263,9.11252835990876e-05,0.007207067877293599,0.03323571771742457,0.1690818779756941,0.4874981789377109,1648.7022998222394,4.629072264571493
74,5914,lannister,2848.379351848946,0.2887228348629845,0.1692517006802721,0.0004174645633717391,0.0102610123377192,0.07372581130314848,0.022321428571428572,0.614665802375563,1393.0998162183384,3.123809693476711
27,0409,boffin_2,4150.154951958756,0.3777290656633466,0.11724651765468087,1.0370696895359412e-05,0.0012282336721511644,0.015780321470633366,0.04103343465045593,0.9134225688202539,1499.9424417410028,0.9164659616182617
54,0409,boffin_2,3838.3261867268156,0.3462661735841139,0.0844509232264334,4.693761742242787e-06,0.0008684584248674571,0.009640288928241786,0.0,0.9221371913625804,1314.5249958218733,0.6715416599487242
1,0409,boffin_2,3207.9455272226364,0.37639324801940005,0.05914480077745378,2.8659509155122023e-05,0.004458259627289071,0.014169600911712071,0.25100322104930395,0.6434579245639153,1626.1682232391129,2.0298933017827028
30,0409,boffin_2,3886.0507438685336,0.33745920893592124,0.12173033315890455,5.323824695916924e-05,0.0060694680626871235,0.02180326360141309,0.3527538546724593,0.7314972959159005,1662.7456989424236,3.8394748313352958
61,0409,boffin_2,3873.0223404932303,0.3688214871806059,0.10821428571428567,4.086622875360596e-06,0.0006317598979726375,0.009629258753474913,0.0,0.9416610915898669,1207.1356895424415,0.5388364976931117
33,0409,boffin_2,3744.952501062653,0.35396117598516846,0.11899959983993594,6.910979226689126e-05,0.004761913210230289,0.017889420555472046,0.23054666115140876,0.8366193344918132,1572.3185306601797,2.7963723507243814
50,0409,boffin_2,3947.340291653799,0.3558693494085663,0.0957563977972141,1.9559712479170524e-05,0.0013588783039346355,0.013944147463795492,0.011232718894009215,0.8964413901805462,1555.519074757427,0.7535574606001296
27,0411,boffin_2,4095.271528918615,0.35242467841735253,0.1082086167800453,1.2047697299162587e-05,0.001206809801850437,0.015456294164046957,0.005830839640908284,0.8602217138665406,1133.9546875398066,1.4964422997549127
30,0411,boffin_2,3811.908082539452,0.34299103993909275,0.11391723356009065,9.695369786517113e-06,0.0012715593791279437,0.013709005593974175,0.04322165819848416,0.8739335530263702,1137.406797381976,1.693791301404664
61,0411,boffin_2,4274.937520218626,0.38146858858529337,0.09702947845804982,2.8121668921613193e-05,0.002753352924722133,0.016214310134349718,0.0,0.8317674515348933,1438.483933798477,0.6910459475381955
33,0411,boffin_2,3724.697124048356,0.33579719991089113,0.11719887955182068,0.0005487491694711778,0.0033199032217212173,0.044964301181339233,0.03552985898301262,0.8796345945245623,1048.452342318239,2.1171631256558636
35,0411,boffin_2,4072.35023561059,0.36103102495157946,0.1194622610949141,4.149064375614173e-06,0.0005935378987987551,0.008874249778634314,0.0,0.9583607829096552,985.9957362658339,0.7491347416159445
40,0411,boffin_2,4064.680372788625,0.36368631009547076,0.1557499190152251,0.00024159792182186184,0.0035528382624202435,0.048261741565814684,0.008793290043290044,0.9109660282835922,1213.5782371921719,1.0860653347300129
42,0411,boffin_2,4179.311948243998,0.37374898353366004,0.13631003916718198,1.567466847284021e-05,0.0010978932097247189,0.01228724942607729,0.006639976564788591,0.931030002511016,1105.9049300874276,0.634398940590843
44,0411,boffin_2,4317.624301185737,0.3849579810653672,0.11553287981859406,6.026220175401054e-06,0.0009587113681053498,0.01166799997517675,0.016666666666666666,0.939095891412825,1374.8854988957426,0.5460377180056813
22,0411,boffin_2,3531.720408329694,0.32604651282067226,0.11356009070294784,0.00021644007285828417,0.008385239090145201,0.04293748302262822,0.03710569105691057,0.5755725757127851,1793.3866727211282,3.4930804158954563
58,0411,boffin_2,4260.147183635892,0.3844063236990094,0.11968707482993195,0.00027396319861269373,0.00585269094411423,0.03759755980042927,0.12773148148148145,0.856627206394384,1394.118233824931,1.2515118941346253
5,0412,boffin_2,2904.408099136624,0.3240485814003675,0.10609473418997226,5.609901564485918e-05,0.0084798973652816,0.029629939579866815,0.5304868473873122,0.47904873802809267,1824.409260853001,4.542696244131505
50,0412,boffin_2,3728.7449811469105,0.3323431416254833,0.12225108225108222,0.0001695114223194328,0.0028779399000370726,0.02948599378925233,0.019955654101995565,0.9010897846695886,1142.2551846306155,1.202860168163316
22,0412,boffin_2,2807.3152946873015,0.3245013894992927,0.09988338192419821,0.0005202258096790686,0.004497328119311643,0.04412294408465814,0.0729173992829455,0.7076249324651709,1397.5272756134973,3.3656564131950106
56,0412,boffin_2,3791.8121512040643,0.34048780743974144,0.100485260770975,6.260459257314557e-06,0.0007550933596587701,0.01158460851516388,0.008,0.9607940888965555,930.8550049673461,1.0027665459145534
27,0413,boffin_2,3869.15139782243,0.3555499279240827,0.10663875806732943,0.0002009840959561688,0.002806668210187069,0.030805718623246856,0.034830554061323286,0.9582503339829476,1428.0639960835058,1.2589018102996141
14,0413,boffin_2,2738.470793995189,0.28345572141745573,0.08008023722309433,5.701010374447202e-05,0.0040755954116488075,0.02356103415808814,0.09615384615384616,0.8515927233556689,1992.4183165015022,1.589407674884548
20,0413,boffin_2,2671.889218351283,0.24328869384221607,0.07518626498218331,5.725492317136721e-06,0.0007277657088158573,0.0097004971400403,0.0,0.9344285373012082,1673.5097244713684,1.0368589743589742
22,0413,boffin_2,3367.8479111030465,0.3223944538866432,0.08962585034013602,1.485870546033364e-05,0.001254004348357,0.01505056459781415,0.0,0.9149760251322752,1738.8415294746621,0.9675576449013947
56,0413,boffin_2,3934.767373314384,0.3515219835226074,0.09200113378684804,1.0750576378901284e-05,0.0017964773547287376,0.01371543781067425,0.003289473684210525,0.9042610929379304,1425.6717334582745,1.075720569091996
58,0413,boffin_2,3943.5414410092344,0.3475653614023519,0.10293135435992574,0.00016887963658729553,0.0048619344671798174,0.031233714324153537,0.0071301247771836,0.8653029935345997,1563.9021647202514,1.3399952019811876
30,0416,boffin_2,2953.9691777037892,0.29724294584690436,0.12750566893424034,1.6106897918110943e-05,0.0017246686133325,0.018174173746438763,0.0499935823385958,0.6203069339037312,1411.567000022462,4.194793593824037
33,0416,boffin_2,3516.2421441188076,0.29362648837177513,0.1468739876903142,1.5813438783546402e-05,0.0035382873691552144,0.016741067912474813,0.12044627633662161,0.5285599298380497,1515.1500234491846,5.310797365875266
5,0416,boffin_2,3340.2291684912425,0.3323521497650131,0.09614100185528751,0.0002270783297835188,0.010839952172342161,0.04277719174857424,0.5276433720995635,0.4166602206403996,1652.7231754880281,4.821381666215959
44,0416,boffin_2,3518.0318899148056,0.31998540117524854,0.1295842781557067,2.152325732903931e-05,0.0016332153591335668,0.0191595201473908,0.0,0.8502151305866475,1296.5652473252565,2.5382905982905983
56,0416,boffin_2,3620.18252065758,0.33919901174826705,0.10227513227513224,1.7736014232093827e-05,0.001339546821676,0.0181853340303665,0.0,0.9108129936702491,1338.1418448918178,1.205040389162144
58,0416,boffin_2,3549.2710490201393,0.31942676781288987,0.10082388510959935,2.7709846902034628e-06,0.0005127121334381333,0.007910122601850783,0.0,0.9326220628123174,1206.5068535933012,1.0956254006489687
7,0417,boffin_2,2908.465592561243,0.37121802616847804,0.038574667962423016,2.029953031705746e-05,0.0029146025099480214,0.010816510942579873,0.06456043956043957,0.7773501708375659,1274.3343067219678,1.6321586326838429
27,0417,boffin_2,3496.280024692022,0.36252051599055324,0.15896699420508942,1.5126727330522038e-05,0.0026631736217220554,0.016020209189117555,0.14036608035370085,0.7788895270491243,1404.1969781189862,3.2528201333172078
5,0417,boffin_2,2263.3028253557263,0.35491668396323695,0.10976643990929699,0.00018692521349004338,0.019276563150668256,0.060674723698991496,0.9813426322105567,0.5587669265880644,1859.7655998625833,7.643087512516291
9,0417,boffin_2,3271.5734707343586,0.3491090941374231,0.12040816326530607,5.069011945108085e-05,0.004668567905510233,0.0246928451661359,0.2692949160340465,0.7975305692696998,1987.7872044615785,2.61158889419759
22,0417,boffin_2,4008.67050389928,0.4308225262777468,0.13576719576719573,8.889983933828195e-05,0.009243684126930817,0.024537443546802953,0.1069295101553166,0.9230970836659856,1572.5522680607412,2.325178675961856
27,0418,boffin_2,4937.94169512455,0.4391991043024515,0.12139833711262277,8.48815167522455e-06,0.0009054734914088502,0.011099904044167752,0.0,0.9195455060116715,1217.6587639923198,0.1519972091400663
1,0418,boffin_2,3172.2406466898856,0.4365450587942988,0.08405277262420116,2.971274155734977e-05,0.0031248472436216273,0.017195988848457862,0.05556943056943056,0.9089968935045337,1957.7401383828671,1.187698996909523
5,0418,boffin_2,2757.6339691895755,0.3272852743098265,0.09725005153576577,4.8077338006185053e-05,0.007196200258119783,0.02596184991075837,0.43571522971394594,0.4634250894640603,1916.104326625258,2.7474882671005147
9,0418,boffin_2,3546.329226726242,0.48400124020625734,0.08910916747651436,9.264155401256149e-05,0.0030822862572619423,0.02623886748941765,0.0,0.8823652426884296,1815.5112382212737,1.579735688624847
27,0415,boffin_2,3752.824432599233,0.36959339878045383,0.09903525046382188,6.185674482228208e-05,0.0036285032121787185,0.028207314292137266,0.18034393835829238,0.7468248790019125,1456.7557080748923,2.3588020498905666
33,0415,boffin_2,3622.1236196714826,0.3361622865095688,0.12576467624086668,6.860051345814398e-05,0.006173117120202966,0.03311447473165485,0.29976951440089883,0.6023633801749303,1710.7760808743906,3.4571051029481206
22,0415,boffin_2,3471.2354081539484,0.3107798702492829,0.07753806284418527,2.2844086473564766e-05,0.010639379410820745,0.023619971290695797,0.25084573200074717,0.4081591210770542,1697.3667189107166,3.965558487442986
58,0415,boffin_2,3822.406451945507,0.36358063974863736,0.12437893675988909,1.7912964421238806e-05,0.0019709965190322,0.017591152482109188,0.0,0.8557206434657415,1322.8580397574676,1.3103288456229631
7,0410,boffin_2,2997.8962782849208,0.37440856795075617,0.12150955620343372,5.981174807277459e-05,0.0038930021904577004,0.02619730123645329,0.08358662613981763,0.8086523027485776,1849.916282897503,1.975122394001308
22,0410,boffin_2,4039.23794198979,0.345771738837151,0.08716553287981856,0.00020758090041975686,0.005102988522456774,0.0293146448385075,0.17888888888888888,0.7641089466089466,1349.0189680103897,2.017178932178932
